

  default power settings:


=== Benchmarking multiTask ===
[04/23/2026-11:22:15] [TRT] [W] Using an engine plan file across different models of devices is not recommended and is likely to affect performance or even cause errors.
Avg inference time: 9.73 ms
FPS: 102.77
Avg actual time: -9.73 ms
avg actual fps: -102.77
individual runs:
from start time: 1776914538097.90 ms
run 9 | start time: 59.51 ms | finish: 66.81
run 10 | start time: 66.81 ms | finish: 74.08
run 11 | start time: 74.08 ms | finish: 81.37
run 12 | start time: 81.37 ms | finish: 88.55
run 13 | start time: 88.55 ms | finish: 95.72
run 14 | start time: 95.72 ms | finish: 102.95
run 15 | start time: 102.95 ms | finish: 110.17
run 16 | start time: 110.17 ms | finish: 117.42
run 17 | start time: 117.42 ms | finish: 124.45
run 18 | start time: 124.45 ms | finish: 128.78
run 19 | start time: 128.78 ms | finish: 133.08
run 20 | start time: 133.08 ms | finish: 137.42
run 21 | start time: 137.42 ms | finish: 141.78
run 22 | start time: 141.78 ms | finish: 146.21
run 23 | start time: 146.21 ms | finish: 150.72
run 24 | start time: 150.72 ms | finish: 155.09
run 25 | start time: 155.09 ms | finish: 159.09
run 26 | start time: 159.09 ms | finish: 163.11
run 27 | start time: 163.11 ms | finish: 167.09
run 28 | start time: 167.09 ms | finish: 171.05
run 29 | start time: 171.05 ms | finish: 174.96
run 30 | start time: 174.96 ms | finish: 178.87
run 31 | start time: 178.87 ms | finish: 182.83
run 32 | start time: 182.83 ms | finish: 186.83
run 33 | start time: 186.83 ms | finish: 193.00
run 34 | start time: 193.00 ms | finish: 199.60
run 35 | start time: 199.60 ms | finish: 206.20
run 36 | start time: 206.20 ms | finish: 212.82
run 37 | start time: 212.82 ms | finish: 227.85
run 38 | start time: 227.85 ms | finish: 236.56
run 39 | start time: 236.56 ms | finish: 245.31
run 40 | start time: 245.31 ms | finish: 253.62
run 41 | start time: 253.62 ms | finish: 260.35
run 42 | start time: 260.35 ms | finish: 267.01
run 43 | start time: 267.01 ms | finish: 273.68
run 44 | start time: 273.68 ms | finish: 280.40
run 45 | start time: 280.40 ms | finish: 287.07
run 46 | start time: 287.07 ms | finish: 293.72
run 47 | start time: 293.72 ms | finish: 300.36
run 48 | start time: 300.36 ms | finish: 307.01
run 49 | start time: 307.01 ms | finish: 313.62
run 50 | start time: 313.62 ms | finish: 320.30
run 51 | start time: 320.30 ms | finish: 327.09
run 52 | start time: 327.09 ms | finish: 333.87
run 53 | start time: 333.87 ms | finish: 340.59
run 54 | start time: 340.59 ms | finish: 347.22
run 55 | start time: 347.22 ms | finish: 353.87
run 56 | start time: 353.87 ms | finish: 360.63
run 57 | start time: 360.63 ms | finish: 367.31
run 58 | start time: 367.31 ms | finish: 373.99
run 59 | start time: 373.99 ms | finish: 380.70
run 60 | start time: 380.70 ms | finish: 387.28
run 61 | start time: 387.28 ms | finish: 393.94
run 62 | start time: 393.94 ms | finish: 400.67
run 63 | start time: 400.67 ms | finish: 407.36
run 64 | start time: 407.36 ms | finish: 414.07
run 65 | start time: 414.07 ms | finish: 420.80
run 66 | start time: 420.80 ms | finish: 427.43
run 67 | start time: 427.43 ms | finish: 434.07
run 68 | start time: 434.07 ms | finish: 440.75
run 69 | start time: 440.75 ms | finish: 447.38
run 70 | start time: 447.38 ms | finish: 454.40
run 71 | start time: 454.40 ms | finish: 463.33
run 72 | start time: 463.33 ms | finish: 470.29
run 73 | start time: 470.29 ms | finish: 476.96
run 74 | start time: 476.96 ms | finish: 483.61
run 75 | start time: 483.61 ms | finish: 490.30
run 76 | start time: 490.30 ms | finish: 497.12
run 77 | start time: 497.12 ms | finish: 503.88
run 78 | start time: 503.88 ms | finish: 510.60
run 79 | start time: 510.60 ms | finish: 517.25
run 80 | start time: 517.25 ms | finish: 523.84
run 81 | start time: 523.84 ms | finish: 530.47
run 82 | start time: 530.47 ms | finish: 537.21
run 83 | start time: 537.21 ms | finish: 543.81
run 84 | start time: 543.81 ms | finish: 550.43
run 85 | start time: 550.43 ms | finish: 557.07
run 86 | start time: 557.07 ms | finish: 563.66
run 87 | start time: 563.66 ms | finish: 570.25
run 88 | start time: 570.25 ms | finish: 576.96
run 89 | start time: 576.96 ms | finish: 583.74
run 90 | start time: 583.74 ms | finish: 591.10
run 91 | start time: 591.10 ms | finish: 597.76
run 92 | start time: 597.76 ms | finish: 604.50
run 93 | start time: 604.50 ms | finish: 611.17
run 94 | start time: 611.17 ms | finish: 617.82
run 95 | start time: 617.82 ms | finish: 624.55
run 96 | start time: 624.55 ms | finish: 631.18
run 97 | start time: 631.18 ms | finish: 637.86
run 98 | start time: 637.86 ms | finish: 644.57
run 99 | start time: 644.57 ms | finish: 651.19
run 100 | start time: 651.19 ms | finish: 658.24

=== Benchmarking seg ===
[04/23/2026-11:27:05] [TRT] [W] Using an engine plan file across different models of devices is not recommended and is likely to affect performance or even cause errors.
Avg inference time: 7.16 ms
FPS: 139.62
Avg actual time: -7.16 ms
avg actual fps: -139.62
individual runs:
from start time: 1776914828515.71 ms
run 1 | start time: 0.00 ms | finish: 8.34
run 2 | start time: 8.34 ms | finish: 16.27
run 3 | start time: 16.27 ms | finish: 24.14
run 4 | start time: 24.14 ms | finish: 32.01
run 5 | start time: 32.01 ms | finish: 39.80
run 6 | start time: 39.80 ms | finish: 47.65
run 7 | start time: 47.65 ms | finish: 55.55
run 8 | start time: 55.55 ms | finish: 63.44
run 9 | start time: 63.44 ms | finish: 71.26
run 10 | start time: 71.26 ms | finish: 79.08
run 11 | start time: 79.08 ms | finish: 86.93
run 12 | start time: 86.93 ms | finish: 94.82
run 13 | start time: 94.82 ms | finish: 102.63
run 14 | start time: 102.63 ms | finish: 111.08
run 15 | start time: 111.08 ms | finish: 119.22
run 16 | start time: 119.22 ms | finish: 127.52
run 17 | start time: 127.52 ms | finish: 135.63
run 18 | start time: 135.63 ms | finish: 143.64
run 19 | start time: 143.64 ms | finish: 151.79
run 20 | start time: 151.79 ms | finish: 159.70
run 21 | start time: 159.70 ms | finish: 167.59
run 22 | start time: 167.59 ms | finish: 175.44
run 23 | start time: 175.44 ms | finish: 183.21
run 24 | start time: 183.21 ms | finish: 191.09
run 25 | start time: 191.09 ms | finish: 198.91
run 26 | start time: 198.91 ms | finish: 206.79
run 27 | start time: 206.79 ms | finish: 214.57
run 28 | start time: 214.57 ms | finish: 222.36
run 29 | start time: 222.36 ms | finish: 230.17
run 30 | start time: 230.17 ms | finish: 238.08
run 31 | start time: 238.08 ms | finish: 245.97
run 32 | start time: 245.97 ms | finish: 253.73
run 33 | start time: 253.73 ms | finish: 261.46
run 34 | start time: 261.46 ms | finish: 269.28
run 35 | start time: 269.28 ms | finish: 277.18
run 36 | start time: 277.18 ms | finish: 285.02
run 37 | start time: 285.02 ms | finish: 292.85
run 38 | start time: 292.85 ms | finish: 300.68
run 39 | start time: 300.68 ms | finish: 308.46
run 40 | start time: 308.46 ms | finish: 316.32
run 41 | start time: 316.32 ms | finish: 324.31
run 42 | start time: 324.31 ms | finish: 332.26
run 43 | start time: 332.26 ms | finish: 340.43
run 44 | start time: 340.43 ms | finish: 348.23
run 45 | start time: 348.23 ms | finish: 356.01
run 46 | start time: 356.01 ms | finish: 363.76
run 47 | start time: 363.76 ms | finish: 371.56
run 48 | start time: 371.56 ms | finish: 379.51
run 49 | start time: 379.51 ms | finish: 387.55
run 50 | start time: 387.55 ms | finish: 395.57
run 51 | start time: 395.57 ms | finish: 403.53
run 52 | start time: 403.53 ms | finish: 411.63
run 53 | start time: 411.63 ms | finish: 419.65
run 54 | start time: 419.65 ms | finish: 427.67
run 55 | start time: 427.67 ms | finish: 435.55
run 56 | start time: 435.55 ms | finish: 443.34
run 57 | start time: 443.34 ms | finish: 451.14
run 58 | start time: 451.14 ms | finish: 458.96
run 59 | start time: 458.96 ms | finish: 466.78
run 60 | start time: 466.78 ms | finish: 474.61
run 61 | start time: 474.61 ms | finish: 482.42
run 62 | start time: 482.42 ms | finish: 494.30
run 63 | start time: 494.30 ms | finish: 500.04
run 64 | start time: 500.04 ms | finish: 505.25
run 65 | start time: 505.25 ms | finish: 510.68
run 66 | start time: 510.68 ms | finish: 518.04
run 67 | start time: 518.04 ms | finish: 523.41
run 68 | start time: 523.41 ms | finish: 528.21
run 69 | start time: 528.21 ms | finish: 532.96
run 70 | start time: 532.96 ms | finish: 537.73
run 71 | start time: 537.73 ms | finish: 542.50
run 72 | start time: 542.50 ms | finish: 547.36
run 73 | start time: 547.36 ms | finish: 552.10
run 74 | start time: 552.10 ms | finish: 556.85
run 75 | start time: 556.85 ms | finish: 561.59
run 76 | start time: 561.59 ms | finish: 566.33
run 77 | start time: 566.33 ms | finish: 571.75
run 78 | start time: 571.75 ms | finish: 577.93
run 79 | start time: 577.93 ms | finish: 584.11
run 80 | start time: 584.11 ms | finish: 590.36
run 81 | start time: 590.36 ms | finish: 596.79
run 82 | start time: 596.79 ms | finish: 603.15
run 83 | start time: 603.15 ms | finish: 609.68
run 84 | start time: 609.68 ms | finish: 615.95
run 85 | start time: 615.95 ms | finish: 622.20
run 86 | start time: 622.20 ms | finish: 628.52
run 87 | start time: 628.52 ms | finish: 634.79
run 88 | start time: 634.79 ms | finish: 641.06
run 89 | start time: 641.06 ms | finish: 647.36
run 90 | start time: 647.36 ms | finish: 653.61
run 91 | start time: 653.61 ms | finish: 659.83
run 92 | start time: 659.83 ms | finish: 666.03
run 93 | start time: 666.03 ms | finish: 672.27
run 94 | start time: 672.27 ms | finish: 678.50
run 95 | start time: 678.50 ms | finish: 684.84
run 96 | start time: 684.84 ms | finish: 691.14
run 97 | start time: 691.14 ms | finish: 697.50
run 98 | start time: 697.50 ms | finish: 703.77
run 99 | start time: 703.77 ms | finish: 710.02
run 100 | start time: 710.02 ms | finish: 716.24

=== Benchmarking depth ===
[04/23/2026-11:27:09] [TRT] [W] Using an engine plan file across different models of devices is not recommended and is likely to affect performance or even cause errors.
Avg inference time: 8.00 ms
FPS: 125.04
Avg actual time: -8.00 ms
avg actual fps: -125.04
individual runs:
from start time: 1776914831891.53 ms
run 1 | start time: 0.00 ms | finish: 8.12
run 2 | start time: 8.12 ms | finish: 16.07
run 3 | start time: 16.07 ms | finish: 23.96
run 4 | start time: 23.96 ms | finish: 31.81
run 5 | start time: 31.81 ms | finish: 39.68
run 6 | start time: 39.68 ms | finish: 47.55
run 7 | start time: 47.55 ms | finish: 55.35
run 8 | start time: 55.35 ms | finish: 63.15
run 9 | start time: 63.15 ms | finish: 70.96
run 10 | start time: 70.96 ms | finish: 78.77
run 11 | start time: 78.77 ms | finish: 86.62
run 12 | start time: 86.62 ms | finish: 94.56
run 13 | start time: 94.56 ms | finish: 102.47
run 14 | start time: 102.47 ms | finish: 110.26
run 15 | start time: 110.26 ms | finish: 123.71
run 16 | start time: 123.71 ms | finish: 132.22
run 17 | start time: 132.22 ms | finish: 139.97
run 18 | start time: 139.97 ms | finish: 148.35
run 19 | start time: 148.35 ms | finish: 156.03
run 20 | start time: 156.03 ms | finish: 163.83
run 21 | start time: 163.83 ms | finish: 171.59
run 22 | start time: 171.59 ms | finish: 179.38
run 23 | start time: 179.38 ms | finish: 187.25
run 24 | start time: 187.25 ms | finish: 195.12
run 25 | start time: 195.12 ms | finish: 203.04
run 26 | start time: 203.04 ms | finish: 211.08
run 27 | start time: 211.08 ms | finish: 218.92
run 28 | start time: 218.92 ms | finish: 226.75
run 29 | start time: 226.75 ms | finish: 234.67
run 30 | start time: 234.67 ms | finish: 242.64
run 31 | start time: 242.64 ms | finish: 250.63
run 32 | start time: 250.63 ms | finish: 258.66
run 33 | start time: 258.66 ms | finish: 266.60
run 34 | start time: 266.60 ms | finish: 274.57
run 35 | start time: 274.57 ms | finish: 282.52
run 36 | start time: 282.52 ms | finish: 290.33
run 37 | start time: 290.33 ms | finish: 298.16
run 38 | start time: 298.16 ms | finish: 305.93
run 39 | start time: 305.93 ms | finish: 313.72
run 40 | start time: 313.72 ms | finish: 321.57
run 41 | start time: 321.57 ms | finish: 329.32
run 42 | start time: 329.32 ms | finish: 337.08
run 43 | start time: 337.08 ms | finish: 344.81
run 44 | start time: 344.81 ms | finish: 352.78
run 45 | start time: 352.78 ms | finish: 360.72
run 46 | start time: 360.72 ms | finish: 369.64
run 47 | start time: 369.64 ms | finish: 377.71
run 48 | start time: 377.71 ms | finish: 385.59
run 49 | start time: 385.59 ms | finish: 393.47
run 50 | start time: 393.47 ms | finish: 401.32
run 51 | start time: 401.32 ms | finish: 409.13
run 52 | start time: 409.13 ms | finish: 416.94
run 53 | start time: 416.94 ms | finish: 424.71
run 54 | start time: 424.71 ms | finish: 432.49
run 55 | start time: 432.49 ms | finish: 440.24
run 56 | start time: 440.24 ms | finish: 448.02
run 57 | start time: 448.02 ms | finish: 455.87
run 58 | start time: 455.87 ms | finish: 463.85
run 59 | start time: 463.85 ms | finish: 471.88
run 60 | start time: 471.88 ms | finish: 479.98
run 61 | start time: 479.98 ms | finish: 488.04
run 62 | start time: 488.04 ms | finish: 496.15
run 63 | start time: 496.15 ms | finish: 504.00
run 64 | start time: 504.00 ms | finish: 511.89
run 65 | start time: 511.89 ms | finish: 519.72
run 66 | start time: 519.72 ms | finish: 527.56
run 67 | start time: 527.56 ms | finish: 535.33
run 68 | start time: 535.33 ms | finish: 543.21
run 69 | start time: 543.21 ms | finish: 551.11
run 70 | start time: 551.11 ms | finish: 559.15
run 71 | start time: 559.15 ms | finish: 567.46
run 72 | start time: 567.46 ms | finish: 575.30
run 73 | start time: 575.30 ms | finish: 582.80
run 74 | start time: 582.80 ms | finish: 590.64
run 75 | start time: 590.64 ms | finish: 598.48
run 76 | start time: 598.48 ms | finish: 606.28
run 77 | start time: 606.28 ms | finish: 614.04
run 78 | start time: 614.04 ms | finish: 621.81
run 79 | start time: 621.81 ms | finish: 629.55
run 80 | start time: 629.55 ms | finish: 637.38
run 81 | start time: 637.38 ms | finish: 645.26
run 82 | start time: 645.26 ms | finish: 653.25
run 83 | start time: 653.25 ms | finish: 661.19
run 84 | start time: 661.19 ms | finish: 669.04
run 85 | start time: 669.04 ms | finish: 676.90
run 86 | start time: 676.90 ms | finish: 684.70
run 87 | start time: 684.70 ms | finish: 692.49
run 88 | start time: 692.49 ms | finish: 700.29
run 89 | start time: 700.29 ms | finish: 708.08
run 90 | start time: 708.08 ms | finish: 721.08
run 91 | start time: 721.08 ms | finish: 732.77
run 92 | start time: 732.77 ms | finish: 741.39
run 93 | start time: 741.39 ms | finish: 750.04
run 94 | start time: 750.04 ms | finish: 758.08
run 95 | start time: 758.08 ms | finish: 765.89
run 96 | start time: 765.89 ms | finish: 773.69
run 97 | start time: 773.69 ms | finish: 781.48
run 98 | start time: 781.48 ms | finish: 788.06
run 99 | start time: 788.06 ms | finish: 793.91
run 100 | start time: 793.91 ms | finish: 799.77

=== Summary ===
multiTask  |  79.28 FPS |  12.61 ms
det        | 151.92 FPS |   6.58 ms
seg        | 139.62 FPS |   7.16 ms
depth      | 125.04 FPS |   8.00 ms


---15W train woo:


=== Benchmarking multiTask ===
[04/23/2026-12:08:01] [TRT] [W] Using an engine plan file across different models of devices is not recommended and is likely to affect performance or even cause errors.
Avg inference time: 11.61 ms
FPS: 86.13
Avg actual time: -11.61 ms
avg actual fps: -86.13
individual runs:
from start time: 1776917285919.99 ms
run 1 | start time: 0.00 ms | finish: 13.37
run 2 | start time: 13.37 ms | finish: 26.54
run 3 | start time: 26.54 ms | finish: 39.86
run 4 | start time: 39.86 ms | finish: 53.25
run 5 | start time: 53.25 ms | finish: 66.48
run 6 | start time: 66.48 ms | finish: 79.75
run 7 | start time: 79.75 ms | finish: 93.10
run 8 | start time: 93.10 ms | finish: 106.62
run 9 | start time: 106.62 ms | finish: 120.81
run 10 | start time: 120.81 ms | finish: 134.88
run 11 | start time: 134.88 ms | finish: 148.63
run 12 | start time: 148.63 ms | finish: 164.02
run 13 | start time: 164.02 ms | finish: 178.50
run 14 | start time: 178.50 ms | finish: 192.32
run 15 | start time: 192.32 ms | finish: 206.01
run 16 | start time: 206.01 ms | finish: 219.38
run 17 | start time: 219.38 ms | finish: 232.99
run 18 | start time: 232.99 ms | finish: 246.63
run 19 | start time: 246.63 ms | finish: 260.39
run 20 | start time: 260.39 ms | finish: 273.93
run 21 | start time: 273.93 ms | finish: 287.59
run 22 | start time: 287.59 ms | finish: 301.28
run 23 | start time: 301.28 ms | finish: 314.95
run 24 | start time: 314.95 ms | finish: 328.88
run 25 | start time: 328.88 ms | finish: 348.35
run 26 | start time: 348.35 ms | finish: 358.90
run 27 | start time: 358.90 ms | finish: 368.92
run 28 | start time: 368.92 ms | finish: 377.63
run 29 | start time: 377.63 ms | finish: 386.22
run 30 | start time: 386.22 ms | finish: 394.41
run 31 | start time: 394.41 ms | finish: 402.88
run 32 | start time: 402.88 ms | finish: 411.37
run 33 | start time: 411.37 ms | finish: 420.60
run 34 | start time: 420.60 ms | finish: 431.61
run 35 | start time: 431.61 ms | finish: 442.84
run 36 | start time: 442.84 ms | finish: 453.94
run 37 | start time: 453.94 ms | finish: 465.20
run 38 | start time: 465.20 ms | finish: 476.27
run 39 | start time: 476.27 ms | finish: 487.30
run 40 | start time: 487.30 ms | finish: 498.14
run 41 | start time: 498.14 ms | finish: 509.11
run 42 | start time: 509.11 ms | finish: 519.94
run 43 | start time: 519.94 ms | finish: 530.63
run 44 | start time: 530.63 ms | finish: 541.75
run 45 | start time: 541.75 ms | finish: 552.46
run 46 | start time: 552.46 ms | finish: 563.43
run 47 | start time: 563.43 ms | finish: 574.87
run 48 | start time: 574.87 ms | finish: 586.45
run 49 | start time: 586.45 ms | finish: 598.14
run 50 | start time: 598.14 ms | finish: 609.24
run 51 | start time: 609.24 ms | finish: 623.39
run 52 | start time: 623.39 ms | finish: 634.25
run 53 | start time: 634.25 ms | finish: 644.97
run 54 | start time: 644.97 ms | finish: 656.10
run 55 | start time: 656.10 ms | finish: 666.90
run 56 | start time: 666.90 ms | finish: 677.86
run 57 | start time: 677.86 ms | finish: 688.96
run 58 | start time: 688.96 ms | finish: 700.04
run 59 | start time: 700.04 ms | finish: 711.25
run 60 | start time: 711.25 ms | finish: 722.41
run 61 | start time: 722.41 ms | finish: 733.83
run 62 | start time: 733.83 ms | finish: 744.93
run 63 | start time: 744.93 ms | finish: 755.96
run 64 | start time: 755.96 ms | finish: 766.71
run 65 | start time: 766.71 ms | finish: 778.09
run 66 | start time: 778.09 ms | finish: 789.52
run 67 | start time: 789.52 ms | finish: 800.36
run 68 | start time: 800.36 ms | finish: 811.50
run 69 | start time: 811.50 ms | finish: 822.71
run 70 | start time: 822.71 ms | finish: 833.49
run 71 | start time: 833.49 ms | finish: 844.57
run 72 | start time: 844.57 ms | finish: 855.67
run 73 | start time: 855.67 ms | finish: 867.00
run 74 | start time: 867.00 ms | finish: 877.83
run 75 | start time: 877.83 ms | finish: 889.28
run 76 | start time: 889.28 ms | finish: 900.37
run 77 | start time: 900.37 ms | finish: 911.58
run 78 | start time: 911.58 ms | finish: 922.42
run 79 | start time: 922.42 ms | finish: 934.03
run 80 | start time: 934.03 ms | finish: 951.73
run 81 | start time: 951.73 ms | finish: 964.52
run 82 | start time: 964.52 ms | finish: 976.13
run 83 | start time: 976.13 ms | finish: 987.34
run 84 | start time: 987.34 ms | finish: 998.77
run 85 | start time: 998.77 ms | finish: 1009.96
run 86 | start time: 1009.96 ms | finish: 1021.00
run 87 | start time: 1021.00 ms | finish: 1032.06
run 88 | start time: 1032.06 ms | finish: 1043.10
run 89 | start time: 1043.10 ms | finish: 1054.49
run 90 | start time: 1054.49 ms | finish: 1065.71
run 91 | start time: 1065.71 ms | finish: 1075.35
run 92 | start time: 1075.35 ms | finish: 1085.03
run 93 | start time: 1085.03 ms | finish: 1094.58
run 94 | start time: 1094.58 ms | finish: 1103.91
run 95 | start time: 1103.91 ms | finish: 1113.07
run 96 | start time: 1113.07 ms | finish: 1122.58
run 97 | start time: 1122.58 ms | finish: 1132.22
run 98 | start time: 1132.22 ms | finish: 1141.74
run 99 | start time: 1141.74 ms | finish: 1151.21
run 100 | start time: 1151.21 ms | finish: 1160.99

=== Benchmarking det ===
[04/23/2026-12:08:07] [TRT] [W] Using an engine plan file across different models of devices is not recommended and is likely to affect performance or even cause errors.
Avg inference time: 6.26 ms
FPS: 159.72
Avg actual time: -6.26 ms
avg actual fps: -159.72
individual runs:
from start time: 1776917289351.46 ms
run 1 | start time: 0.00 ms | finish: 7.50
run 2 | start time: 7.50 ms | finish: 14.67
run 3 | start time: 14.67 ms | finish: 21.71
run 4 | start time: 21.71 ms | finish: 28.70
run 5 | start time: 28.70 ms | finish: 35.67
run 6 | start time: 35.67 ms | finish: 42.67
run 7 | start time: 42.67 ms | finish: 49.64
run 8 | start time: 49.64 ms | finish: 56.61
run 9 | start time: 56.61 ms | finish: 63.58
run 10 | start time: 63.58 ms | finish: 70.52
run 11 | start time: 70.52 ms | finish: 74.72
run 12 | start time: 74.72 ms | finish: 79.06
run 13 | start time: 79.06 ms | finish: 83.27
run 14 | start time: 83.27 ms | finish: 87.61
run 15 | start time: 87.61 ms | finish: 91.96
run 16 | start time: 91.96 ms | finish: 96.38
run 17 | start time: 96.38 ms | finish: 100.76
run 18 | start time: 100.76 ms | finish: 105.13
run 19 | start time: 105.13 ms | finish: 109.48
run 20 | start time: 109.48 ms | finish: 113.90
run 21 | start time: 113.90 ms | finish: 118.32
run 22 | start time: 118.32 ms | finish: 122.71
run 23 | start time: 122.71 ms | finish: 127.15
run 24 | start time: 127.15 ms | finish: 131.59
run 25 | start time: 131.59 ms | finish: 137.64
run 26 | start time: 137.64 ms | finish: 144.68
run 27 | start time: 144.68 ms | finish: 152.63
run 28 | start time: 152.63 ms | finish: 160.43
run 29 | start time: 160.43 ms | finish: 167.97
run 30 | start time: 167.97 ms | finish: 175.31
run 31 | start time: 175.31 ms | finish: 182.39
run 32 | start time: 182.39 ms | finish: 189.75
run 33 | start time: 189.75 ms | finish: 197.07
run 34 | start time: 197.07 ms | finish: 204.46
run 35 | start time: 204.46 ms | finish: 211.80
run 36 | start time: 211.80 ms | finish: 219.04
run 37 | start time: 219.04 ms | finish: 226.08
run 38 | start time: 226.08 ms | finish: 233.38
run 39 | start time: 233.38 ms | finish: 240.70
run 40 | start time: 240.70 ms | finish: 248.04
run 41 | start time: 248.04 ms | finish: 255.40
run 42 | start time: 255.40 ms | finish: 262.79
run 43 | start time: 262.79 ms | finish: 270.08
run 44 | start time: 270.08 ms | finish: 277.40
run 45 | start time: 277.40 ms | finish: 284.75
run 46 | start time: 284.75 ms | finish: 292.02
run 47 | start time: 292.02 ms | finish: 299.39
run 48 | start time: 299.39 ms | finish: 306.72
run 49 | start time: 306.72 ms | finish: 313.86
run 50 | start time: 313.86 ms | finish: 321.16
run 51 | start time: 321.16 ms | finish: 328.61
run 52 | start time: 328.61 ms | finish: 336.18
run 53 | start time: 336.18 ms | finish: 343.53
run 54 | start time: 343.53 ms | finish: 352.12
run 55 | start time: 352.12 ms | finish: 360.75
run 56 | start time: 360.75 ms | finish: 367.69
run 57 | start time: 367.69 ms | finish: 374.61
run 58 | start time: 374.61 ms | finish: 381.50
run 59 | start time: 381.50 ms | finish: 388.27
run 60 | start time: 388.27 ms | finish: 395.07
run 61 | start time: 395.07 ms | finish: 401.86
run 62 | start time: 401.86 ms | finish: 408.60
run 63 | start time: 408.60 ms | finish: 415.36
run 64 | start time: 415.36 ms | finish: 422.17
run 65 | start time: 422.17 ms | finish: 428.95
run 66 | start time: 428.95 ms | finish: 435.74
run 67 | start time: 435.74 ms | finish: 442.46
run 68 | start time: 442.46 ms | finish: 449.03
run 69 | start time: 449.03 ms | finish: 455.80
run 70 | start time: 455.80 ms | finish: 462.62
run 71 | start time: 462.62 ms | finish: 469.41
run 72 | start time: 469.41 ms | finish: 476.14
run 73 | start time: 476.14 ms | finish: 483.00
run 74 | start time: 483.00 ms | finish: 489.75
run 75 | start time: 489.75 ms | finish: 496.42
run 76 | start time: 496.42 ms | finish: 502.96
run 77 | start time: 502.96 ms | finish: 509.76
run 78 | start time: 509.76 ms | finish: 521.10
run 79 | start time: 521.10 ms | finish: 528.33
run 80 | start time: 528.33 ms | finish: 533.41
run 81 | start time: 533.41 ms | finish: 538.19
run 82 | start time: 538.19 ms | finish: 543.04
run 83 | start time: 543.04 ms | finish: 547.52
run 84 | start time: 547.52 ms | finish: 551.61
run 85 | start time: 551.61 ms | finish: 555.92
run 86 | start time: 555.92 ms | finish: 560.17
run 87 | start time: 560.17 ms | finish: 564.79
run 88 | start time: 564.79 ms | finish: 569.21
run 89 | start time: 569.21 ms | finish: 573.43
run 90 | start time: 573.43 ms | finish: 577.61
run 91 | start time: 577.61 ms | finish: 581.67
run 92 | start time: 581.67 ms | finish: 585.53
run 93 | start time: 585.53 ms | finish: 589.68
run 94 | start time: 589.68 ms | finish: 594.07
run 95 | start time: 594.07 ms | finish: 599.24
run 96 | start time: 599.24 ms | finish: 604.45
run 97 | start time: 604.45 ms | finish: 609.87
run 98 | start time: 609.87 ms | finish: 615.29
run 99 | start time: 615.29 ms | finish: 620.68
run 100 | start time: 620.68 ms | finish: 626.11

=== Benchmarking seg ===
[04/23/2026-12:08:10] [TRT] [W] Using an engine plan file across different models of devices is not recommended and is likely to affect performance or even cause errors.
Avg inference time: 7.52 ms
FPS: 133.05
Avg actual time: -7.52 ms
avg actual fps: -133.05
individual runs:
from start time: 1776917292224.10 ms
run 1 | start time: 0.00 ms | finish: 8.00
run 2 | start time: 8.00 ms | finish: 15.68
run 3 | start time: 15.68 ms | finish: 23.31
run 4 | start time: 23.31 ms | finish: 30.95
run 5 | start time: 30.95 ms | finish: 38.58
run 6 | start time: 38.58 ms | finish: 51.92
run 7 | start time: 51.92 ms | finish: 59.12
run 8 | start time: 59.12 ms | finish: 65.24
run 9 | start time: 65.24 ms | finish: 70.59
run 10 | start time: 70.59 ms | finish: 75.46
run 11 | start time: 75.46 ms | finish: 80.94
run 12 | start time: 80.94 ms | finish: 85.64
run 13 | start time: 85.64 ms | finish: 90.28
run 14 | start time: 90.28 ms | finish: 94.95
run 15 | start time: 94.95 ms | finish: 99.74
run 16 | start time: 99.74 ms | finish: 104.40
run 17 | start time: 104.40 ms | finish: 109.09
run 18 | start time: 109.09 ms | finish: 113.85
run 19 | start time: 113.85 ms | finish: 118.64
run 20 | start time: 118.64 ms | finish: 124.93
run 21 | start time: 124.93 ms | finish: 132.71
run 22 | start time: 132.71 ms | finish: 140.54
run 23 | start time: 140.54 ms | finish: 148.21
run 24 | start time: 148.21 ms | finish: 155.90
run 25 | start time: 155.90 ms | finish: 163.76
run 26 | start time: 163.76 ms | finish: 171.44
run 27 | start time: 171.44 ms | finish: 179.39
run 28 | start time: 179.39 ms | finish: 187.38
run 29 | start time: 187.38 ms | finish: 195.35
run 30 | start time: 195.35 ms | finish: 203.30
run 31 | start time: 203.30 ms | finish: 211.24
run 32 | start time: 211.24 ms | finish: 219.02
run 33 | start time: 219.02 ms | finish: 226.69
run 34 | start time: 226.69 ms | finish: 234.67
run 35 | start time: 234.67 ms | finish: 242.66
run 36 | start time: 242.66 ms | finish: 250.57
run 37 | start time: 250.57 ms | finish: 258.46
run 38 | start time: 258.46 ms | finish: 266.37
run 39 | start time: 266.37 ms | finish: 274.09
run 40 | start time: 274.09 ms | finish: 281.92
run 41 | start time: 281.92 ms | finish: 289.78
run 42 | start time: 289.78 ms | finish: 298.42
run 43 | start time: 298.42 ms | finish: 306.34
run 44 | start time: 306.34 ms | finish: 314.10
run 45 | start time: 314.10 ms | finish: 321.98
run 46 | start time: 321.98 ms | finish: 329.94
run 47 | start time: 329.94 ms | finish: 338.20
run 48 | start time: 338.20 ms | finish: 346.26
run 49 | start time: 346.26 ms | finish: 354.21
